billingCurrency_id,billingCurrency_shortName,billingMode_description,billingMode_id,bpmResponsible,bpmStatus,bpmStatus_id,bpmStatus_label,businessDescription_description,businessDescription_id,created_at,currency_id,currency_shortName,customer_customer_classification,customer_displayName,customer_id,customer_name,customer_trade_name,displayName,estimatedFinishDate,expedient,finishedDate,fix_rate_value,hourLimit,id,isBillable,limitAlert,milestones,milestonesTotal,monthlyFixRateGroup,monthlyFixRateGroup_hour_limit,monthlyFixRateGroup_id,monthlyFixRateGroup_name,monthlyFixRateGroup_rate,notes,practiceArea_id,practiceArea_name,primary_external_code,riskStatus,secondaryExternalCode,status,statusMarking
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA DEL PRODUCTO BALLOON CATHETER CON CI-57930/2021 GESTIÓN 2023,2732,2024-04-02 21:03:50,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000656 - TENENCIA DEL PRODUCTO BALLOON CATHETER CON CI-57930/2021 GESTIÓN 2023,,000341-RE-000656,,350,,2795,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000656,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA DEL PRODUCTO LAUNCHER GUIDE CATHETER CON CI-76585/2021 GESTION 2023,2733,2024-04-02 21:05:08,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000657 - TENENCIA DEL PRODUCTO LAUNCHER GUIDE CATHETER CON CI-76585/2021 GESTION 2023,,000341-RE-000657,,350,,2796,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000657,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA DEL PRODUCTO MEDICAPTURE MEDICAL IMAGE STORAGE DEVICE N°1140/2022 GESTION 2023,2734,2024-04-02 21:06:49,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000658 - TENENCIA DEL PRODUCTO MEDICAPTURE MEDICAL IMAGE STORAGE DEVICE N°1140/2022 GESTION 2023,,000341-RE-000658,,350,,2797,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000658,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA DEL PRODUCTO PREVAIL TM PACLITAXEL-COATED PTCA BALLOON CATHETER DI-76990-2021 GESTION 2023,2735,2024-04-02 21:08:04,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000659 - TENENCIA DEL PRODUCTO PREVAIL TM PACLITAXEL-COATED PTCA BALLOON CATHETER DI-76990-2021 GESTION 2023,,000341-RE-000659,,350,,2798,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000659,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,checked,Verificado,TENENCIA DI-44438/2023 OR&ICU / SI - PLAIN GUT; CHROMIC GUT; MONOSOF; SOFSILK; DEXON; SURGIPRO II GESTIÓN 2025,4195,2025-06-10 14:58:21,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-001195 - TENENCIA DI-44438/2023 OR&ICU / SI - PLAIN GUT; CHROMIC GUT; MONOSOF; SOFSILK; DEXON; SURGIPRO II GESTIÓN 2025,,000341-RE-001195,,350,,4386,True,0,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-001195,,,1,active
1,USD,Monto Fijo por Asunto,3,,,checked,Verificado,"TENENCIA DI-57982/2021CATHLAB / CORO - AMPHIRION DEEP PTA CATHETER , ADMIRAL XTREME PTA CATHETER GESTIÓN 2025",4197,2025-06-10 15:03:15,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,"000341-RE-001197 - TENENCIA DI-57982/2021CATHLAB / CORO - AMPHIRION DEEP PTA CATHETER , ADMIRAL XTREME PTA CATHETER GESTIÓN 2025",,000341-RE-001197,,350,,4388,True,0,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-001197,,,1,active
1,USD,Monto Fijo por Asunto,3,,,checked,Verificado,TENENCIA DI-86830/2023 CATHLAB / PVH - CLOSUREFAST™ ENDOVENOUS RADIOFREQUENCY ABLATION (RFA) CATHETER GESTION 2025,4210,2025-06-10 16:01:12,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-001210 - TENENCIA DI-86830/2023 CATHLAB / PVH - CLOSUREFAST™ ENDOVENOUS RADIOFREQUENCY ABLATION (RFA) CATHETER GESTION 2025,,000341-RE-001210,,350,,4401,True,0,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-001210,,,1,active
1,USD,Monto Fijo por Asunto,3,,,checked,Verificado,TENENCIA DI-90642/2024 OR&ICU / SI - MAXON MONOFILAMENT ABSORBABLE SUTURE,4200,2025-06-10 15:14:24,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-001200 - TENENCIA DI-90642/2024 OR&ICU / SI - MAXON MONOFILAMENT ABSORBABLE SUTURE,,000341-RE-001200,,350,,4391,True,0,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-001200,,,1,active
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA DI-92579/2024 OR&ICU/SI  Step and VersaStep Auto Suture Insufflation Needles,3677,2025-01-09 14:35:19,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000916 - TENENCIA DI-92579/2024 OR&ICU/SI  Step and VersaStep Auto Suture Insufflation Needles,,000341-RE-000916,,350,,3825,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000916,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA DI-92594/2024 OR&ICU/SI  EEA Circular Stapler with Tri-Staple Technology,3679,2025-01-09 14:40:59,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000918 - TENENCIA DI-92594/2024 OR&ICU/SI  EEA Circular Stapler with Tri-Staple Technology,,000341-RE-000918,,350,,3827,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000918,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,checked,Verificado,TENENCIA DI-93260/2025 OR&ICU / SI - LigaSure™; LigaSure Impact™ GESTION 2025,4217,2025-06-10 16:11:32,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-001217 - TENENCIA DI-93260/2025 OR&ICU / SI - LigaSure™; LigaSure Impact™ GESTION 2025,,000341-RE-001217,,350,,4408,True,0,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-001217,,,1,active
1,USD,Monto Fijo por Asunto,3,,,checked,Verificado,TENENCIA DI-93650/2025 OR&ICU / SI - ReliaTack; AbsorbaTack GESTION 2025,4220,2025-06-10 16:16:19,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-001220 - TENENCIA DI-93650/2025 OR&ICU / SI - ReliaTack; AbsorbaTack GESTION 2025,,000341-RE-001220,,350,,4411,True,0,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-001220,,,1,active
1,USD,Monto Fijo por Asunto,3,,,checked,Verificado,TENENCIA DI-94110/2025 OR&ICU / SI - FLEXON- ELECTRODO PARA MARCAPASO GESTION 2025,4222,2025-06-10 16:18:45,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-001222 - TENENCIA DI-94110/2025 OR&ICU / SI - FLEXON- ELECTRODO PARA MARCAPASO GESTION 2025,,000341-RE-001222,,350,,4413,True,0,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-001222,,,1,active
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA DISPOSITIVO DE PROTECCIÓN CEREBRAL PROXIMAL Mo.Ma. ULTRA DI-53409/2019 GESTION 2023,2736,2024-04-02 21:09:52,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000660 - TENENCIA DISPOSITIVO DE PROTECCIÓN CEREBRAL PROXIMAL Mo.Ma. ULTRA DI-53409/2019 GESTION 2023,,000341-RE-000660,,350,,2799,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000660,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,"TENENCIA ELECTRODOS E INDUCTORES PARA MARCAPASO (LEAD, INTRO, ACCESS) DI-46248/2018 GESTION 2023",2737,2024-04-02 21:11:25,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,"000341-RE-000661 - TENENCIA ELECTRODOS E INDUCTORES PARA MARCAPASO (LEAD, INTRO, ACCESS) DI-46248/2018 GESTION 2023",,000341-RE-000661,,350,,2800,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000661,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA LAUNCHER CATHETER (CATETER GUIA INTRAVASCULAR PARA SISTEMA PERIFERICO O DI-53865/19 GES2023,2738,2024-04-02 21:12:35,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000662 - TENENCIA LAUNCHER CATHETER (CATETER GUIA INTRAVASCULAR PARA SISTEMA PERIFERICO O DI-53865/19 GES2023,,000341-RE-000662,,350,,2801,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000662,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA NSO CLOSUREFASTTM ENDOVENOUS RADIOFREQUENCY ABLATION (RFA) CATHETER DI-86830/2023 GES2023,900,2023-09-11 05:00:00,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000100 - TENENCIA NSO CLOSUREFASTTM ENDOVENOUS RADIOFREQUENCY ABLATION (RFA) CATHETER DI-86830/2023 GES2023,,000341-RE-000100,,350,,963,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000100,,4336,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA NSO Onyx Frontier™ Zotarolimus-Eluting Coronary Stent System AC096-60-2023 GESTION 2023,907,2023-10-10 05:00:00,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000112 - TENENCIA NSO Onyx Frontier™ Zotarolimus-Eluting Coronary Stent System AC096-60-2023 GESTION 2023,,000341-RE-000112,,350,,970,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000112,,4507,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA OR & ICU DI-76251/2021 MAXSORB-SUTURA ABSORBIBLE SINTETICA MONOFILAMENTO POLIDIOXANONA GESTIÓN 2025,3884,2025-03-26 15:20:23,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-001001 - TENENCIA OR & ICU DI-76251/2021 MAXSORB-SUTURA ABSORBIBLE SINTETICA MONOFILAMENTO POLIDIOXANONA GESTIÓN 2025,,000341-RE-001001,,350,,4051,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-001001,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,"TENENCIA OR&ICU CERT COMER N°1140/2022 MEDICAPTURE MEDICAL IMAGE STORAGE DEVICE MODELO MVR LITE-MEDICAL IMAGE RECORDING DEVICES, MVR PRO-MEDICAL IMAGE RECORDING DEVICES ACCESORIOS GESTIÓN 2025",3889,2025-03-26 15:39:26,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,"000341-RE-001006 - TENENCIA OR&ICU CERT COMER N°1140/2022 MEDICAPTURE MEDICAL IMAGE STORAGE DEVICE MODELO MVR LITE-MEDICAL IMAGE RECORDING DEVICES, MVR PRO-MEDICAL IMAGE RECORDING DEVICES ACCESORIOS GESTIÓN 2025",,000341-RE-001006,,350,,4056,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-001006,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA OR&ICU CERT COMER N°1835/2023 PLATAFORMA ENERGIA (GENERADOR ELECTROQUIRURGICO ALTA FRECUENCIA) VALLEYLABtm FT10 FT SERIES ENERGY PLATFORM MODELO VLFT10GEN GESTIÓN 2025,3888,2025-03-26 15:35:39,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-001005 - TENENCIA OR&ICU CERT COMER N°1835/2023 PLATAFORMA ENERGIA (GENERADOR ELECTROQUIRURGICO ALTA FRECUENCIA) VALLEYLABtm FT10 FT SERIES ENERGY PLATFORM MODELO VLFT10GEN GESTIÓN 2025,,000341-RE-001005,,350,,4055,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-001005,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA OR&ICU CERTIFICADO DE COMERCIALIZACIÓN N° 1934/2023 SISTEMA VENTILADOR 840 PURITAN BENNETT (SERIE 800) GESTIÓN 2025,3890,2025-03-26 15:41:31,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-001007 - TENENCIA OR&ICU CERTIFICADO DE COMERCIALIZACIÓN N° 1934/2023 SISTEMA VENTILADOR 840 PURITAN BENNETT (SERIE 800) GESTIÓN 2025,,000341-RE-001007,,350,,4057,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-001007,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA OR&ICU CERTIFICADO DE COMERCIALIZACIÓN N° 2114/2024 BIStm COMPLETE MONITORING SYSTEM MODELO 186-1046 GESTIÓN 2025,3906,2025-03-26 16:26:04,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-001022 - TENENCIA OR&ICU CERTIFICADO DE COMERCIALIZACIÓN N° 2114/2024 BIStm COMPLETE MONITORING SYSTEM MODELO 186-1046 GESTIÓN 2025,,000341-RE-001022,,350,,4073,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-001022,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA OR&ICU DI-44438/2023 PLAIN GUT; CHROMIC GUT; MONOSOF; SOFSILK; DEXON; SURGIPRO II GESTIÓN 2025,3880,2025-03-26 15:11:14,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000997 - TENENCIA OR&ICU DI-44438/2023 PLAIN GUT; CHROMIC GUT; MONOSOF; SOFSILK; DEXON; SURGIPRO II GESTIÓN 2025,,000341-RE-000997,,350,,4047,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000997,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA OR&ICU DI-51862/2024 GIA; TA AUTO SUTURE STAPLER WITH DST SERIES TECHNOLOGY GESTIÓN 2025,3886,2025-03-26 15:28:27,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-001003 - TENENCIA OR&ICU DI-51862/2024 GIA; TA AUTO SUTURE STAPLER WITH DST SERIES TECHNOLOGY GESTIÓN 2025,,000341-RE-001003,,350,,4053,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-001003,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA OR&ICU DI-68461/2024 LIGASURE CURVED JAW; LIGASURE CUVED SMALL JAW; LIGASURE ATLAS TISSUE FUSION; VALLEYLAB SUCTION COAGULATOR GESTIÓN 2025,3874,2025-03-26 14:29:42,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000991 - TENENCIA OR&ICU DI-68461/2024 LIGASURE CURVED JAW; LIGASURE CUVED SMALL JAW; LIGASURE ATLAS TISSUE FUSION; VALLEYLAB SUCTION COAGULATOR GESTIÓN 2025,,000341-RE-000991,,350,,4041,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000991,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA OR&ICU DI-69067/2024 DAR CLOSED SUCTION SYSTEM,3195,2024-08-28 11:27:49,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000817 - TENENCIA OR&ICU DI-69067/2024 DAR CLOSED SUCTION SYSTEM,,000341-RE-000817,,350,,3312,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000817,,,2,disabled
1,USD,Monto Fijo por Asunto,3,,,,,"TENENCIA OR&ICU DI-69472/2024 V-LOC 90, V-LOC 180 GESTIÓN 2025",3875,2025-03-26 14:43:01,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,"000341-RE-000992 - TENENCIA OR&ICU DI-69472/2024 V-LOC 90, V-LOC 180 GESTIÓN 2025",,000341-RE-000992,,350,,4042,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000992,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA OR&ICU DI-69622/2024 PARIETENE; PRO GRIP; SYMBOTEX GESTIÓN 2025,3877,2025-03-26 14:46:23,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000994 - TENENCIA OR&ICU DI-69622/2024 PARIETENE; PRO GRIP; SYMBOTEX GESTIÓN 2025,,000341-RE-000994,,350,,4044,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000994,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA OR&ICU DI-70054/2025 RELITACK; ABSOBATACK GESTIÓN 2025,3876,2025-03-26 14:44:43,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000993 - TENENCIA OR&ICU DI-70054/2025 RELITACK; ABSOBATACK GESTIÓN 2025,,000341-RE-000993,,350,,4043,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000993,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,"TENENCIA OR&ICU DI-72740/2020 42866 STRATAr II VALVE, REGULAR GESTIÓN 2025",3887,2025-03-26 15:30:57,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,"000341-RE-001004 - TENENCIA OR&ICU DI-72740/2020 42866 STRATAr II VALVE, REGULAR GESTIÓN 2025",,000341-RE-001004,,350,,4054,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-001004,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA OR&ICU DI-76176/2020 MIDSORB - SUTURA ABSORBIBLE SINTETICA MONOFILAMENTO DE POLIGLECAPRONA 25 GESTIÓN 2025,3879,2025-03-26 14:51:47,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000996 - TENENCIA OR&ICU DI-76176/2020 MIDSORB - SUTURA ABSORBIBLE SINTETICA MONOFILAMENTO DE POLIGLECAPRONA 25 GESTIÓN 2025,,000341-RE-000996,,350,,4046,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000996,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA OR&ICU DI-76248/2021 BONE WAX - CERA PARA HUESO GESTIÓN 2025,3885,2025-03-26 15:21:46,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-001002 - TENENCIA OR&ICU DI-76248/2021 BONE WAX - CERA PARA HUESO GESTIÓN 2025,,000341-RE-001002,,350,,4052,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-001002,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,"TENENCIA OR&ICU DI-76250/2021 POLYGLACTIN 910 - SUTURA ABSORBIBLE SINTETICA DE POLIGLACTINA 910, CON AGUA TRENZADA Y REVESTIDA GESTIÓN 2025",3883,2025-03-26 15:18:23,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,"000341-RE-001000 - TENENCIA OR&ICU DI-76250/2021 POLYGLACTIN 910 - SUTURA ABSORBIBLE SINTETICA DE POLIGLACTINA 910, CON AGUA TRENZADA Y REVESTIDA GESTIÓN 2025",,000341-RE-001000,,350,,4050,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-001000,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA OR&ICU DI-76444/2021 DEXTILEtm ANATOMICAL MESH GESTIÓN 2025,3882,2025-03-26 15:15:41,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000999 - TENENCIA OR&ICU DI-76444/2021 DEXTILEtm ANATOMICAL MESH GESTIÓN 2025,,000341-RE-000999,,350,,4049,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000999,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA OR&ICU DI-77654/2021 SONICISIONtm CURVED JAW CORDLESS ULTRASONIC DISSECTION SYSTEM GESTIÓN 2025,3878,2025-03-26 14:48:51,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000995 - TENENCIA OR&ICU DI-77654/2021 SONICISIONtm CURVED JAW CORDLESS ULTRASONIC DISSECTION SYSTEM GESTIÓN 2025,,000341-RE-000995,,350,,4045,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000995,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA OR&ICU DI-79688/2021 TROCAR OPTICO - OPTICAL TROCAR GESTIÓN 2025,3866,2025-03-26 11:27:56,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000983 - TENENCIA OR&ICU DI-79688/2021 TROCAR OPTICO - OPTICAL TROCAR GESTIÓN 2025,,000341-RE-000983,,350,,4033,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000983,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA OR&ICU DI-79898/2021 BLADELESS TROCAR GESTIÓN 2025,3873,2025-03-26 14:26:53,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000990 - TENENCIA OR&ICU DI-79898/2021 BLADELESS TROCAR GESTIÓN 2025,,000341-RE-000990,,350,,4040,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000990,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA OR&ICU DI-80056/2022 SURGISLEEVE - PROTECTOR DE HERIDAS GESTIÓN 2025,3872,2025-03-26 11:45:13,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000989 - TENENCIA OR&ICU DI-80056/2022 SURGISLEEVE - PROTECTOR DE HERIDAS GESTIÓN 2025,,000341-RE-000989,,350,,4039,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000989,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA OR&ICU DI-80205/2022 V-LOC TM PBT (DISPOSITIVO NO ABSORBIBLE PARA CIERRE DE HERIDAS DE PBT) GESTIÓN 2025,3881,2025-03-26 15:14:01,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000998 - TENENCIA OR&ICU DI-80205/2022 V-LOC TM PBT (DISPOSITIVO NO ABSORBIBLE PARA CIERRE DE HERIDAS DE PBT) GESTIÓN 2025,,000341-RE-000998,,350,,4048,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000998,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,"TENENCIA OR&ICU DI-80971/2022 CHROMIC GUT ABSORBABLE SUTURE, MILD CHROMIC GUT ABSORBABLE GESTIÓN 2025",3865,2025-03-26 11:25:47,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,"000341-RE-000982 - TENENCIA OR&ICU DI-80971/2022 CHROMIC GUT ABSORBABLE SUTURE, MILD CHROMIC GUT ABSORBABLE GESTIÓN 2025",,000341-RE-000982,,350,,4032,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000982,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,"TENENCIA OR&ICU DI-84108/2022 TRACHEOSTOMY TUBE , DISPOSABLE INNER CANNULA GESTIÓN 2025",3870,2025-03-26 11:38:19,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,"000341-RE-000987 - TENENCIA OR&ICU DI-84108/2022 TRACHEOSTOMY TUBE , DISPOSABLE INNER CANNULA GESTIÓN 2025",,000341-RE-000987,,350,,4037,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000987,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,TENENCIA OR&ICU DI-86334/2023 VALLEYLAB tm REM ADULT UNIVERSAL PATIENT RETURN ELECTRODE GESTIÓN 2025,3867,2025-03-26 11:31:08,1,USD,,341 - MEDTRONIC LOGISTICS LLC,444,Comercial Medtronic Chile Limitada,MEDTRONIC LOGISTICS LLC,000341-RE-000984 - TENENCIA OR&ICU DI-86334/2023 VALLEYLAB tm REM ADULT UNIVERSAL PATIENT RETURN ELECTRODE GESTIÓN 2025,,000341-RE-000984,,350,,4034,True,,,0,,,,,,,28,Registros Sanitarios-Regul.,000341-RE-000984,,,4,billed
